,MemeID,CommentScore
419,glp0p7,"[1.0, 0.0, 0.0]"
420,q66lp1,"[0.8333333333333334, 0.16666666666666666, 0.0]"
421,cw7p61,"[0.7692307692307693, 0.23076923076923078, 0.0]"
422,fk957s,"[1.0, 0.0, 0.0]"
423,dj7k9a,"[1.0, 0.0, 0.0]"
424,hrb0q4,"[1.0, 0.0, 0.0]"
425,eqpeac,"[1.0, 0.0, 0.0]"
426,n69sru,"[1.0, 0.0, 0.0]"
427,oakwpl,"[0.42857142857142855, 0.5714285714285714, 0.0]"
428,pt2l17,"[1.0, 0.0, 0.0]"
429,ofdrxv,"[1.0, 0.0, 0.0]"
430,fff7pr,"[0, 0, 0]"
431,u9wjxu,"[0.875, 0.125, 0.0]"
432,n0ab9o,"[0.7, 0.3, 0.0]"
433,qi9gta,"[0.8405797101449275, 0.15942028985507245, 0.0]"
434,ns7ksa,"[0.8888888888888888, 0.1111111111111111, 0.0]"
435,ujfkes,"[1.0, 0.0, 0.0]"
436,o3qtj1,"[0.6666666666666666, 0.3333333333333333, 0.0]"
437,dwzqf5,"[1.0, 0.0, 0.0]"
438,xa327r,"[0.75, 0.25, 0.0]"
439,sipaa1,"[1.0, 0.0, 0.0]"
440,o0apni,"[0.8571428571428571, 0.14285714285714285, 0.0]"
441,c3rlwg,"[1.0, 0.0, 0.0]"
442,hhi88s,"[1.0, 0.0, 0.0]"
443,kdhi0g,"[0.75, 0.25, 0.0]"
444,ffep3u,"[0, 0, 0]"
445,pqtqvr,"[0.9069767441860465, 0.09302325581395349, 0.0]"
446,ts0nae,"[1.0, 0.0, 0.0]"
447,st1qwy,"[0.75, 0.25, 0.0]"
448,obbxl6,"[1.0, 0.0, 0.0]"
449,o7h0i9,"[1.0, 0.0, 0.0]"
450,rywlty,"[1.0, 0.0, 0.0]"
451,ibfu5m,"[0, 0, 0]"
452,egtxsm,"[1.0, 0.0, 0.0]"
453,eybuid,"[0.6666666666666666, 0.3333333333333333, 0.0]"
454,nktsjw,"[0.8571428571428571, 0.14285714285714285, 0.0]"
455,hgdthm,"[0.8888888888888888, 0.1111111111111111, 0.0]"
456,kgjrr3,"[1.0, 0.0, 0.0]"
457,dws94m,"[1.0, 0.0, 0.0]"
458,nqj7b7,"[0.7692307692307693, 0.23076923076923078, 0.0]"
459,na4sol,"[0, 0, 0]"
460,ob99jt,"[0.8636363636363636, 0.13636363636363635, 0.0]"
461,o79dyc,"[0.875, 0.125, 0.0]"
462,txiicl,"[1.0, 0.0, 0.0]"
463,ku32z3,"[1.0, 0.0, 0.0]"
464,k49zyv,"[1.0, 0.0, 0.0]"
465,l48jjo,"[0.0, 1.0, 0.0]"
466,iov6jk,"[1.0, 0.0, 0.0]"
467,njic9z,"[1.0, 0.0, 0.0]"
468,vhe4vp,"[1.0, 0.0, 0.0]"
469,s8v7o9,"[0, 0, 0]"
470,m5os1w,"[1.0, 0.0, 0.0]"
471,kdxrf9,"[0.8571428571428571, 0.14285714285714285, 0.0]"
472,sktq5j,"[0, 0, 0]"
473,cfp77d,"[0, 0, 0]"
474,mux1ly,"[0.5714285714285714, 0.42857142857142855, 0.0]"
475,e6l445,"[1.0, 0.0, 0.0]"
476,kj5ro5,"[1.0, 0.0, 0.0]"
477,lssxjz,"[1.0, 0.0, 0.0]"
478,jor2y9,"[1.0, 0.0, 0.0]"
479,sl2ism,"[1.0, 0.0, 0.0]"
480,f4oyn1,"[1.0, 0.0, 0.0]"
