,MemeID,CommentScore
357,y2w9ek,"[0.8712871287128713, 0.12871287128712872, 0.0]"
358,y44srz,"[0.7272727272727273, 0.2727272727272727, 0.0]"
359,y26rok,"[0.8712871287128713, 0.12871287128712872, 0.0]"
360,y0jraa,"[0.7142857142857143, 0.2857142857142857, 0.0]"
361,y0h84a,"[0, 0, 0]"
362,y3khmf,"[1.0, 0.0, 0.0]"
363,y0lmmo,"[0.8, 0.2, 0.0]"
364,y37r6g,"[0.5, 0.5, 0.0]"
365,y1jv9f,"[1.0, 0.0, 0.0]"
366,y4rfj6,"[0.7821782178217822, 0.21782178217821782, 0.0]"
367,y6efu0,"[0.8, 0.2, 0.0]"
368,y43psm,"[0.42857142857142855, 0.5714285714285714, 0.0]"
369,y01g9z,"[0.7326732673267327, 0.26732673267326734, 0.0]"
370,y0m2b3,"[0.6666666666666666, 0.3333333333333333, 0.0]"
371,y478gx,"[0.8285714285714286, 0.17142857142857143, 0.0]"
372,y0c1sb,"[0, 0, 0]"
373,y4s3sj,"[0.75, 0.25, 0.0]"
374,y6ecia,"[1.0, 0.0, 0.0]"
375,xzv4i1,"[0.875, 0.125, 0.0]"
376,y5r24u,"[0.8888888888888888, 0.1111111111111111, 0.0]"
377,y39bnk,"[0.8, 0.2, 0.0]"
378,y2w6d5,"[0.6, 0.4, 0.0]"
379,xzzvlz,"[1.0, 0.0, 0.0]"
380,y1ctgh,"[1.0, 0.0, 0.0]"
381,y3c3x6,"[0, 0, 0]"
382,y537zs,"[0.9411764705882353, 0.058823529411764705, 0.0]"
383,y3u1yg,"[0.0, 1.0, 0.0]"
384,y3tmxt,"[0.8415841584158416, 0.15841584158415842, 0.0]"
385,y04ks3,"[1.0, 0.0, 0.0]"
386,y35u60,"[1.0, 0.0, 0.0]"
387,xzqoi8,"[0.5, 0.5, 0.0]"
388,y04weg,"[0.8064516129032258, 0.1935483870967742, 0.0]"
389,y3p5tb,"[0.6666666666666666, 0.3333333333333333, 0.0]"
390,y5fu2c,"[0.875, 0.125, 0.0]"
391,y3layg,"[0.0, 1.0, 0.0]"
392,y0axnf,"[0, 0, 0]"
393,y2z6vc,"[1.0, 0.0, 0.0]"
394,y0hela,"[0.0, 1.0, 0.0]"
395,y4nabu,"[0.6857142857142857, 0.3142857142857143, 0.0]"
396,y0w1gm,"[0.7128712871287128, 0.2871287128712871, 0.0]"
397,y5uwu9,"[1.0, 0.0, 0.0]"
398,y1uc7d,"[0.8910891089108911, 0.10891089108910891, 0.0]"
399,y3tv4u,"[0.8571428571428571, 0.14285714285714285, 0.0]"
400,y06ng4,"[1.0, 0.0, 0.0]"
401,y3v8fb,"[0.9545454545454546, 0.045454545454545456, 0.0]"
402,y2c4rv,"[0.5, 0.5, 0.0]"
403,y0ntzj,"[0.6666666666666666, 0.3333333333333333, 0.0]"
404,y45tjy,"[0, 0, 0]"
405,y6ahfb,"[1.0, 0.0, 0.0]"
406,y51skp,"[0.25, 0.75, 0.0]"
407,y1eyb3,"[0.3333333333333333, 0.6666666666666666, 0.0]"
408,y17dy8,"[0.6666666666666666, 0.3333333333333333, 0.0]"
409,y2pvz4,"[0.8571428571428571, 0.14285714285714285, 0.0]"
410,y0g3fp,"[0.5641025641025641, 0.4358974358974359, 0.0]"
411,y41x6v,"[0, 0, 0]"
412,y165a5,"[0.75, 0.25, 0.0]"
413,y1sfn8,"[0, 0, 0]"
414,xzxa1u,"[0, 0, 0]"
415,y5xcyf,"[1.0, 0.0, 0.0]"
416,y1o7wo,"[1.0, 0.0, 0.0]"
417,y3kmd0,"[1.0, 0.0, 0.0]"
418,y5gud3,"[0.875, 0.125, 0.0]"
419,xzo7ih,"[0.8888888888888888, 0.1111111111111111, 0.0]"
420,y29xbq,"[0.7524752475247525, 0.24752475247524752, 0.0]"
421,y3u7h0,"[0.5, 0.5, 0.0]"
422,y3abld,"[0.8181818181818182, 0.18181818181818182, 0.0]"
423,y302ne,"[0.0, 1.0, 0.0]"
424,xzl98g,"[0.7227722772277227, 0.27722772277227725, 0.0]"
425,y4yt5c,"[0.6666666666666666, 0.3333333333333333, 0.0]"
426,y5zzp7,"[1.0, 0.0, 0.0]"
427,y5dymo,"[0.7051282051282052, 0.2948717948717949, 0.0]"
428,y0m23a,"[0.8571428571428571, 0.14285714285714285, 0.0]"
429,y3t9en,"[0.7794117647058824, 0.22058823529411764, 0.0]"
430,y1zxed,"[0.3333333333333333, 0.6666666666666666, 0.0]"
431,y3xrzy,"[0, 0, 0]"
432,y5gf4c,"[0.8048780487804879, 0.1951219512195122, 0.0]"
433,y1mhpy,"[1.0, 0.0, 0.0]"
434,y1pe2c,"[0.801980198019802, 0.19801980198019803, 0.0]"
435,y5g0oh,"[1.0, 0.0, 0.0]"
436,y5bub1,"[0.6435643564356436, 0.3564356435643564, 0.0]"
437,y5fqpj,"[0.0, 1.0, 0.0]"
438,y14rjf,"[0.75, 0.25, 0.0]"
439,y05xby,"[1.0, 0.0, 0.0]"
440,y0pm80,"[0, 0, 0]"
441,y1ercf,"[0.0, 1.0, 0.0]"
442,y2sb65,"[0.8333333333333334, 0.16666666666666666, 0.0]"
443,y0ia9q,"[1.0, 0.0, 0.0]"
444,xzop4p,"[0.8910891089108911, 0.10891089108910891, 0.0]"
445,y28piu,"[0.6666666666666666, 0.3333333333333333, 0.0]"
446,y3xeoi,"[0.7439024390243902, 0.25609756097560976, 0.0]"
447,y0mp57,"[0.5, 0.5, 0.0]"
448,y228rg,"[0.8, 0.2, 0.0]"
449,xzzu2o,"[0.25, 0.75, 0.0]"
450,y4jy04,"[0.5, 0.5, 0.0]"
451,y61fpt,"[0, 0, 0]"
452,y4daxc,"[0.9411764705882353, 0.058823529411764705, 0.0]"
453,y0jgaj,"[0.9207920792079208, 0.07920792079207921, 0.0]"
454,y3qjof,"[0.75, 0.25, 0.0]"
455,y5bz8p,"[0.7524752475247525, 0.24752475247524752, 0.0]"
456,y64gau,"[0.5, 0.5, 0.0]"
457,y4ykd0,"[0.6633663366336634, 0.33663366336633666, 0.0]"
458,y5q0yd,"[0, 0, 0]"
459,y4yz06,"[1.0, 0.0, 0.0]"
460,y1ozu4,"[1.0, 0.0, 0.0]"
461,y64hz3,"[1.0, 0.0, 0.0]"
462,y2xntt,"[0.7578947368421053, 0.24210526315789474, 0.0]"
463,y1n1yq,"[1.0, 0.0, 0.0]"
464,y5i6qa,"[0.8, 0.2, 0.0]"
465,y3xfy4,"[0, 0, 0]"
466,y0l0zm,"[0, 0, 0]"
467,y2damh,"[0.9, 0.1, 0.0]"
468,y3uyiz,"[0.7821782178217822, 0.21782178217821782, 0.0]"
