,MemeID,CommentScore
308,vomhbe,"[0.0, 1.0, 0.0]"
309,tq1lc0,"[0.0, 1.0, 0.0]"
310,tfippn,"[0.0, 1.0, 0.0]"
311,sho78m,"[0.0, 1.0, 0.0]"
312,sblzeo,"[0.0, 1.0, 0.0]"
313,t8mq6t,"[0.0, 1.0, 0.0]"
314,v0aarl,"[0.0, 1.0, 0.0]"
315,xngaf2,"[0, 0, 0]"
316,umexm7,"[0.0, 1.0, 0.0]"
317,sak7jl,"[0.0, 1.0, 0.0]"
318,u47e0z,"[0.0, 1.0, 0.0]"
319,u32jvj,"[0.0, 1.0, 0.0]"
320,spb8y9,"[0, 0, 0]"
321,ttu5xa,"[0.0, 1.0, 0.0]"
322,slri1q,"[0.0, 1.0, 0.0]"
323,xnnwcl,"[0.0, 1.0, 0.0]"
324,s6djls,"[0, 0, 0]"
325,y36vbb,"[0.0, 1.0, 0.0]"
326,wxlos4,"[0.0, 1.0, 0.0]"
327,v2vhuo,"[0.0, 1.0, 0.0]"
328,tqaj71,"[0.0, 1.0, 0.0]"
329,wvsmzl,"[0.0, 1.0, 0.0]"
330,u7ozt5,"[0.0, 1.0, 0.0]"
331,wa82uz,"[0.0, 1.0, 0.0]"
332,x3h1fq,"[0, 0, 0]"
333,te2be7,"[0.0, 1.0, 0.0]"
334,sip68s,"[0.0, 1.0, 0.0]"
335,tz7053,"[0.0, 1.0, 0.0]"
336,vp4ea1,"[0.0, 1.0, 0.0]"
337,rzzy87,"[0.0, 1.0, 0.0]"
338,x7z5i5,"[0.0, 1.0, 0.0]"
339,sn7io4,"[0.0, 1.0, 0.0]"
340,rz4tkc,"[0.0, 1.0, 0.0]"
341,t41ejr,"[0.0, 1.0, 0.0]"
342,uc3ryz,"[0.0, 1.0, 0.0]"
343,uh2i4b,"[0.0, 1.0, 0.0]"
344,siqw2b,"[0.0, 1.0, 0.0]"
345,v66hsu,"[0, 0, 0]"
346,tqtffp,"[0.0, 1.0, 0.0]"
347,s3hmqf,"[0, 0, 0]"
348,t420e7,"[0, 0, 0]"
349,uqs10c,"[0.0, 1.0, 0.0]"
350,s8fa2d,"[0.0, 1.0, 0.0]"
351,upo29i,"[0.0, 1.0, 0.0]"
352,t8omgl,"[0.0, 1.0, 0.0]"
353,s8jd5n,"[0.0, 1.0, 0.0]"
354,sfbhfa,"[0.0, 1.0, 0.0]"
355,srkveq,"[0, 0, 0]"
356,xwx12l,"[0, 0, 0]"
357,ut8umf,"[0, 0, 0]"
358,tu01c7,"[0.0, 1.0, 0.0]"
359,u818ot,"[0, 0, 0]"
360,vuq7po,"[0.0, 1.0, 0.0]"
361,x7zkzr,"[0.0, 1.0, 0.0]"
362,so0e4t,"[0.0, 1.0, 0.0]"
363,wvs0nn,"[0, 0, 0]"
364,wohusj,"[0, 0, 0]"
365,s3uxac,"[0.0, 1.0, 0.0]"
366,x3bx93,"[0, 0, 0]"
367,xh01xg,"[0, 0, 0]"
368,uaz7r6,"[0.0, 1.0, 0.0]"
369,rwi1n1,"[0.0, 1.0, 0.0]"
370,uy90tq,"[0.0, 1.0, 0.0]"
371,s23v2o,"[0.0, 1.0, 0.0]"
372,vmhwjh,"[0.0, 1.0, 0.0]"
373,xot2y7,"[0.0, 1.0, 0.0]"
374,uqapsv,"[0.0, 1.0, 0.0]"
375,v2l3ng,"[0.0, 1.0, 0.0]"
376,v10tgs,"[0.0, 1.0, 0.0]"
377,uin2u4,"[0.0, 1.0, 0.0]"
378,ui18uo,"[0, 0, 0]"
379,sx0l21,"[0.0, 1.0, 0.0]"
380,v5ytna,"[0.0, 1.0, 0.0]"
381,vm0t2y,"[0.0, 1.0, 0.0]"
382,vjteea,"[0.0, 1.0, 0.0]"
383,ujshi7,"[0.0, 1.0, 0.0]"
384,xmmo2y,"[0.0, 1.0, 0.0]"
385,s9pxoq,"[0.0, 1.0, 0.0]"
386,uit7y1,"[0.0, 1.0, 0.0]"
387,rznmz4,"[0.0, 1.0, 0.0]"
388,t9glri,"[0.0, 1.0, 0.0]"
389,x2jvni,"[0.0, 1.0, 0.0]"
390,s87qod,"[0.0, 1.0, 0.0]"
391,ud1ww1,"[0.0, 1.0, 0.0]"
392,v15otu,"[0.0, 1.0, 0.0]"
393,rvxr4m,"[0.0, 1.0, 0.0]"
394,wvrqt5,"[0.0, 1.0, 0.0]"
395,s9uhmz,"[0.0, 1.0, 0.0]"
396,w76jxf,"[0.0, 1.0, 0.0]"
397,t1skea,"[0.0, 1.0, 0.0]"
398,wveeym,"[0.0, 1.0, 0.0]"
399,thug04,"[0.0, 1.0, 0.0]"
400,x3gzel,"[0, 0, 0]"
401,slkosj,"[0.0, 1.0, 0.0]"
402,uya4d6,"[0.0, 1.0, 0.0]"
403,xxle12,"[0.0, 1.0, 0.0]"
404,wp5xpg,"[0.0, 1.0, 0.0]"
405,ti99td,"[0.0, 1.0, 0.0]"
406,u24rpr,"[0.0, 1.0, 0.0]"
407,tq5pxg,"[0.0, 1.0, 0.0]"
408,scbiz3,"[0.0, 1.0, 0.0]"
409,u5t6bf,"[0.0, 1.0, 0.0]"
410,unmjz8,"[0.0, 1.0, 0.0]"
411,w2izp7,"[0.0, 1.0, 0.0]"
412,tg590h,"[0.0, 1.0, 0.0]"
413,vizmqx,"[0.0, 1.0, 0.0]"
414,u6wqie,"[0.0, 1.0, 0.0]"
415,u7kg5h,"[0.0, 1.0, 0.0]"
416,xzn479,"[0.0, 1.0, 0.0]"
417,vivwmk,"[0.0, 1.0, 0.0]"
418,w2t1bg,"[0.0, 1.0, 0.0]"
419,vxlcet,"[0.0, 1.0, 0.0]"
420,wmjxjt,"[0, 0, 0]"
421,ttway7,"[0.0, 1.0, 0.0]"
422,szi835,"[0.0, 1.0, 0.0]"
423,ujipot,"[0.0, 1.0, 0.0]"
424,ubcxvp,"[0.0, 1.0, 0.0]"
425,x7z9qe,"[0, 0, 0]"
426,x9xvne,"[0.0, 1.0, 0.0]"
427,sbcpmq,"[0.0, 1.0, 0.0]"
428,umxvr4,"[0.0, 1.0, 0.0]"
429,uybyvd,"[0.0, 1.0, 0.0]"
430,uqyvtx,"[0.0, 1.0, 0.0]"
431,sjjvu1,"[0.0, 1.0, 0.0]"
432,rwy8di,"[0.0, 1.0, 0.0]"
433,x1ltyb,"[0.0, 1.0, 0.0]"
434,veisk3,"[0.0, 1.0, 0.0]"
435,smq7ou,"[0.0, 1.0, 0.0]"
436,skh5no,"[0.047619047619047616, 0.9523809523809523, 0.0]"
437,u0x67o,"[0.0, 1.0, 0.0]"
438,wxlnl4,"[0.0, 1.0, 0.0]"
439,typf8s,"[0.0, 1.0, 0.0]"
440,ulmh0j,"[0, 0, 0]"
441,te6704,"[0.0, 1.0, 0.0]"
442,ss5mkd,"[0.0, 1.0, 0.0]"
443,tdyvux,"[0.0, 1.0, 0.0]"
444,uujiuk,"[0.0, 1.0, 0.0]"
445,x69ui5,"[0, 0, 0]"
446,v09umx,"[0.0, 1.0, 0.0]"
447,u0tbl6,"[0.0, 1.0, 0.0]"
448,snx827,"[0.0, 1.0, 0.0]"
449,sxgc68,"[0.0, 1.0, 0.0]"
450,tjwov5,"[0.0, 1.0, 0.0]"
451,t92nxn,"[0.0, 1.0, 0.0]"
452,uxkfnf,"[0.0, 1.0, 0.0]"
453,u29sm1,"[0, 0, 0]"
454,tjlur3,"[0, 0, 0]"
455,u3iaeu,"[0.0, 1.0, 0.0]"
456,vf6vhb,"[0.0, 1.0, 0.0]"
457,x3bys7,"[0.0, 1.0, 0.0]"
458,wze5ex,"[0, 0, 0]"
459,satill,"[0.0, 1.0, 0.0]"
460,tckvsy,"[0.0, 1.0, 0.0]"
461,xn1bcq,"[0, 0, 0]"
462,senx76,"[0.0, 1.0, 0.0]"
463,rw1xjp,"[0.0, 1.0, 0.0]"
464,x3by4a,"[0, 0, 0]"
465,wxhh78,"[0.0, 1.0, 0.0]"
466,vaxbxa,"[0.0, 1.0, 0.0]"
467,wo8a5x,"[0.0, 1.0, 0.0]"
468,uxkgkl,"[0.0, 1.0, 0.0]"
469,sofvfq,"[0.0, 1.0, 0.0]"
470,vrcyio,"[0.0, 1.0, 0.0]"
471,trrsk3,"[0.0, 1.0, 0.0]"
472,vljh9o,"[0.0, 1.0, 0.0]"
473,wwz5xz,"[0, 0, 0]"
474,u9higk,"[0.0, 1.0, 0.0]"
475,v1fz6w,"[0.0, 1.0, 0.0]"
476,te66cq,"[0.0, 1.0, 0.0]"
477,x9glbg,"[0.0, 1.0, 0.0]"
478,u4f6ss,"[0.0, 1.0, 0.0]"
479,s4ldcx,"[0.0, 1.0, 0.0]"
480,speobv,"[0.0, 1.0, 0.0]"
481,ugi5w4,"[0.0, 1.0, 0.0]"
482,tk72c9,"[0.0, 1.0, 0.0]"
483,xoofyp,"[0.0, 1.0, 0.0]"
484,u2h37h,"[0.0, 1.0, 0.0]"
485,spyj2w,"[0.0, 1.0, 0.0]"
486,rvgmal,"[0.0, 1.0, 0.0]"
487,uoh6v3,"[0.0, 1.0, 0.0]"
488,wvekhw,"[0, 0, 0]"
489,wveju1,"[0, 0, 0]"
490,tlexim,"[0, 0, 0]"
491,rz9ht1,"[0.0, 1.0, 0.0]"
492,vtm1xp,"[0.0, 1.0, 0.0]"
493,sqf7h3,"[0.0, 1.0, 0.0]"
494,wy0vic,"[0.0, 1.0, 0.0]"
495,swjpa4,"[0, 0, 0]"
496,uiy52g,"[0.0, 1.0, 0.0]"
497,ts0fnv,"[0.0, 1.0, 0.0]"
498,u5a98p,"[0.0, 1.0, 0.0]"
499,ukdugs,"[0.0, 1.0, 0.0]"
500,s7q13s,"[0.0, 1.0, 0.0]"
501,s34k6t,"[0.0, 1.0, 0.0]"
502,rzw5be,"[0.0, 1.0, 0.0]"
503,tr529n,"[0.0, 1.0, 0.0]"
504,xp16ur,"[0, 0, 0]"
505,s6ykhg,"[0.0, 1.0, 0.0]"
506,s5i4ry,"[0.0, 1.0, 0.0]"
507,uxlcuv,"[0.0, 1.0, 0.0]"
508,ww16ve,"[0, 0, 0]"
509,up21k5,"[0.0, 1.0, 0.0]"
510,tle4nz,"[0.0, 1.0, 0.0]"
511,tld68b,"[0.0, 1.0, 0.0]"
512,v41fdd,"[0.0, 1.0, 0.0]"
513,vg271k,"[0.0, 1.0, 0.0]"
514,tfcv60,"[0.0, 1.0, 0.0]"
515,u81hj2,"[0.0, 1.0, 0.0]"
516,xyh1pg,"[0.0, 1.0, 0.0]"
517,wokn0m,"[0.0, 1.0, 0.0]"
518,u6ipi3,"[0.0, 1.0, 0.0]"
519,s6loi4,"[0.0, 1.0, 0.0]"
520,t1j2wb,"[0, 0, 0]"
521,u8dg90,"[0, 0, 0]"
522,vb0h40,"[0.0, 1.0, 0.0]"
523,twyg70,"[0.0, 1.0, 0.0]"
524,s85n4t,"[0.0, 1.0, 0.0]"
525,v3aqxw,"[0.0, 1.0, 0.0]"
526,wocw9u,"[0.0, 1.0, 0.0]"
527,rwm50x,"[0.0, 1.0, 0.0]"
528,sl26yi,"[0.0, 1.0, 0.0]"
529,u3tadm,"[0.0, 1.0, 0.0]"
530,xg33d9,"[0.0, 1.0, 0.0]"
531,xh03ht,"[0.0, 1.0, 0.0]"
532,tzegnu,"[0.0, 1.0, 0.0]"
533,ta1wnn,"[0.0, 1.0, 0.0]"
534,szoe3o,"[0, 0, 0]"
535,vxd90p,"[0.0, 1.0, 0.0]"
536,t8w7kt,"[0.0, 1.0, 0.0]"
537,y0s56r,"[0.0, 1.0, 0.0]"
538,v7009z,"[0.0, 1.0, 0.0]"
539,tk9vmt,"[0.0, 1.0, 0.0]"
540,ulcu7j,"[0.0, 1.0, 0.0]"
541,s2m0vx,"[0.0, 1.0, 0.0]"
